# 30/12/2025 10:10:02 AM: Prices - EPEX Spot Market Auction - switzerland - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Baseload,Peakload,Off-peak,Off-peak 2,Off-peak 1,Night,Late morning,Early afternoon,Evening,Early morning,Business,Afternoon,Middle night,Morning,High noon,Rush hour,Sun peak
22/05/2025,96.17,92.28,90.80,,89.46,88.98,95.26,107.33,115.61,108.57,103.23,103.61,102.06,96.08,94.93,96.80,95.96,94.97,96.66,102.94,111.77,118.98,119.11,108.99,100.95,88.98,119.11,101.31,100.63,101.99,112.01,96.99,92.16,104.37,95.94,110.46,101.80,100.16,96.10,92.18,108.69,99.17,101.59,98.24
21/05/2025,106.36,102.49,100.49,,98.96,98.97,102.38,110.89,116.83,102.33,94.01,89.92,79.97,76.07,75.40,75.21,76.18,84.61,100.20,110.01,114.02,131.57,114.96,104.93,100.26,75.21,131.57,98.63,89.83,107.42,112.93,104.67,101.61,91.56,75.72,112.63,107.27,83.64,84.05,102.08,106.02,80.34,102.21,78.79
20/05/2025,112.25,107.26,104.40,,104.66,105.51,113.03,143.79,138.41,109.55,86.38,61.06,28.88,12.42,10.14,11.89,39.78,74.84,91.03,111.65,140.83,169.00,147.19,123.00,109.09,10.14,169.00,94.00,64.87,123.13,137.07,116.16,107.85,71.47,18.56,133.46,125.19,45.01,54.39,107.14,119.53,28.13,104.59,27.36
19/05/2025,99.75,95.60,92.78,,93.11,95.01,101.85,119.59,134.05,108.88,90.92,68.36,37.05,14.29,8.49,8.82,27.30,68.22,87.85,111.78,149.41,173.75,152.98,123.72,112.69,8.49,173.75,90.68,65.11,116.24,140.79,103.97,96.35,76.30,14.73,137.39,112.63,45.51,48.05,95.31,113.36,32.05,104.32,27.39
18/05/2025,97.59,94.50,90.07,,87.24,89.38,90.93,88.46,80.61,47.93,4.91,-1.17,-2.88,-10.83,-20.14,-22.81,-13.04,-1.38,1.19,75.64,107.66,110.04,109.42,109.79,105.72,-22.81,110.04,54.95,13.76,96.15,108.74,89.85,91.62,12.20,-16.71,103.05,87.35,-2.25,-9.01,92.35,55.48,-8.76,45.78,-11.81
17/05/2025,97.76,93.00,90.40,,90.39,90.76,89.99,82.94,78.14,53.54,5.78,-1.98,-6.56,-14.98,-31.84,-33.34,-12.51,-4.42,9.31,70.98,99.44,109.00,115.99,112.97,102.98,-33.34,115.99,53.66,11.12,96.19,110.24,89.17,92.05,12.70,-23.17,101.89,85.46,-5.24,-10.24,92.89,55.10,-13.84,43.83,-16.87
16/05/2025,96.58,93.47,90.55,,89.25,90.80,97.07,115.01,116.55,101.20,74.83,25.76,12.00,9.64,3.72,6.83,6.08,21.08,67.29,91.57,112.68,121.97,127.89,113.38,100.59,3.72,127.89,74.41,44.39,104.43,115.96,98.66,92.95,53.45,6.57,111.35,104.86,30.01,25.32,92.46,101.90,12.78,73.16,10.67
15/05/2025,92.71,86.26,86.37,,86.93,87.45,90.01,105.39,112.27,94.99,64.39,14.87,0.43,-0.99,-3.00,-1.00,43.05,40.70,70.71,86.44,106.14,120.05,115.09,104.03,95.98,-3.00,120.05,70.80,43.06,98.55,108.79,93.42,88.29,43.67,9.52,104.62,98.78,26.59,38.37,88.07,94.26,2.83,76.00,8.89
14/05/2025,100.38,97.79,95.45,,95.36,99.29,104.29,119.46,118.05,91.10,67.96,8.28,5.05,1.28,-2.99,2.60,3.97,4.48,59.69,91.62,116.26,122.06,113.94,100.17,89.75,-2.99,122.06,71.05,37.44,104.67,106.48,103.76,98.76,43.10,1.22,105.63,110.27,22.16,17.69,97.25,99.14,2.91,68.01,3.03
13/05/2025,87.80,87.79,88.27,,90.52,93.25,106.90,119.99,143.42,104.66,79.31,39.93,19.43,-8.98,-10.86,-9.30,-0.14,14.94,77.07,109.97,123.91,122.49,131.24,109.34,100.84,-10.86,143.42,75.91,45.00,106.82,115.98,102.24,92.42,60.83,-7.32,116.30,115.89,26.76,20.64,88.60,111.85,9.88,81.47,5.01
12/05/2025,74.18,71.90,70.51,,72.96,77.48,89.88,107.42,106.97,86.82,69.11,63.08,51.83,0.01,-0.93,18.53,47.55,59.10,69.55,99.65,113.10,113.00,112.40,98.14,87.24,-0.93,113.10,73.31,56.45,90.17,102.70,83.91,76.15,67.71,16.29,103.92,95.44,42.00,48.68,72.39,92.58,28.50,85.35,30.01
11/05/2025,91.79,85.35,82.48,,82.39,81.73,79.39,73.98,61.99,15.78,2.69,-30.00,-106.21,-222.61,-262.21,-261.60,-156.72,-39.26,6.27,65.59,97.08,103.59,101.03,84.58,75.19,-262.21,103.59,4.68,-74.27,83.62,91.10,79.89,83.86,-29.44,-225.79,87.84,74.27,-127.61,-112.83,85.50,38.61,-155.26,32.42,-173.23
10/05/2025,102.48,99.65,96.91,,96.73,96.58,99.85,99.05,93.89,68.32,16.09,-0.95,-7.17,-34.29,-59.95,-61.37,-26.57,-4.42,33.93,84.04,103.20,106.96,109.06,102.02,89.08,-61.37,109.06,54.30,9.24,99.36,101.78,98.14,98.70,19.07,-45.55,99.06,97.34,-13.24,-14.61,98.94,69.34,-25.59,54.19,-31.72
09/05/2025,99.82,96.16,95.35,,94.90,96.38,106.49,125.05,133.24,101.98,86.50,70.30,66.09,66.00,54.81,53.01,61.04,67.07,84.01,95.42,109.08,117.14,105.66,105.66,96.98,53.01,133.24,91.17,76.28,106.07,106.36,105.92,98.18,81.22,58.72,104.99,115.29,69.97,66.28,96.56,111.69,64.30,88.90,61.88
08/05/2025,89.83,85.73,84.52,,84.46,86.88,96.45,110.60,133.36,119.21,94.17,78.44,69.93,62.20,64.31,70.31,71.73,77.00,94.19,102.87,131.29,144.46,126.43,111.05,99.98,62.20,144.46,95.39,86.30,104.48,120.48,96.48,87.98,90.44,67.14,119.35,106.82,78.79,78.31,86.14,114.34,68.72,101.34,69.49
07/05/2025,89.60,88.69,86.83,,86.85,87.96,96.95,115.59,136.87,108.49,94.93,81.01,70.03,61.46,58.48,61.94,69.04,82.90,94.78,107.15,128.61,140.90,120.48,106.35,94.58,58.48,140.90,94.60,84.90,104.30,115.58,98.67,89.48,88.62,62.73,116.35,109.34,75.67,77.17,87.99,113.97,67.75,103.36,66.99
06/05/2025,86.19,80.56,80.88,,81.48,83.75,88.91,108.20,119.23,96.15,81.18,71.98,71.92,69.75,71.22,65.81,62.42,70.62,83.72,99.08,126.80,136.04,120.83,106.81,96.99,62.42,136.04,90.02,80.89,99.16,115.17,91.15,83.63,80.31,67.30,114.43,100.02,73.80,70.64,82.28,101.19,71.22,95.06,68.85
05/05/2025,74.99,70.12,67.07,,68.12,69.85,78.24,102.87,114.99,98.90,80.47,73.82,73.80,52.00,49.12,51.70,66.59,73.78,87.35,99.72,124.95,131.26,109.62,99.41,90.06,49.12,131.26,83.70,77.68,89.72,107.59,80.78,71.40,81.75,54.85,109.17,91.49,68.30,69.86,70.08,99.31,62.19,96.45,61.17
04/05/2025,49.69,42.83,27.39,,18.25,18.08,16.48,8.97,2.42,1.00,-1.53,2.09,2.29,-0.95,-5.19,-11.04,-5.29,0.08,13.35,77.40,100.03,111.60,104.78,87.88,79.79,-11.04,111.60,30.85,14.35,47.35,96.01,23.01,28.79,0.96,-5.62,93.58,11.49,-2.33,-0.73,34.54,2.72,-0.44,47.72,-3.02
03/05/2025,92.99,89.39,86.50,,86.75,84.87,87.00,88.05,80.34,70.60,39.61,1.77,3.24,4.06,-1.63,-2.18,-0.85,1.08,22.10,70.50,80.74,86.97,80.49,72.83,65.15,-2.18,92.99,53.77,24.09,83.44,76.36,86.99,87.92,28.81,-0.15,76.11,85.07,14.33,5.04,88.91,69.65,1.86,43.61,0.74
02/05/2025,84.79,72.91,69.59,,65.19,67.87,73.72,86.30,84.90,70.61,35.75,5.03,-2.35,-6.37,-14.49,-14.82,-3.53,1.20,51.78,98.63,115.59,131.61,115.60,99.95,89.98,-14.82,131.61,57.48,28.09,86.87,109.29,75.66,72.35,27.26,-9.80,108.56,78.20,8.73,8.66,73.12,69.39,-4.55,66.80,-6.09
01/05/2025,95.36,91.26,88.54,,87.16,85.19,86.58,85.28,85.56,50.00,-1.16,-8.47,-41.52,-85.18,-105.93,-104.62,-56.70,-8.55,15.32,89.78,109.04,122.26,108.45,95.79,89.10,-105.93,122.26,40.52,-12.33,93.38,103.90,88.12,89.02,-0.29,-88.11,102.40,85.65,-44.20,-38.64,90.58,54.92,-60.28,51.40,-67.07
30/04/2025,90.89,84.29,83.41,,84.21,86.42,90.72,108.30,110.95,93.54,72.38,16.28,5.14,-1.00,-4.75,-3.81,0.02,7.45,71.93,94.09,130.05,140.02,122.18,101.82,92.65,-4.75,140.02,69.88,40.11,99.66,114.17,92.40,86.66,46.84,-2.39,113.47,99.10,22.23,18.90,85.70,96.29,3.92,75.88,1.98
29/04/2025,97.72,91.88,89.30,,87.61,89.31,94.34,114.17,117.00,89.79,67.84,16.22,1.89,-3.59,-4.46,-4.92,0.05,19.09,79.44,100.88,139.97,144.43,126.44,104.51,95.92,-4.92,144.43,73.12,41.85,104.39,117.83,97.67,91.69,43.94,-3.23,118.69,103.71,20.35,23.42,91.63,97.20,2.52,84.85,0.87
28/04/2025,87.95,85.51,85.27,,85.46,88.92,96.63,119.99,120.68,102.16,71.73,34.69,-3.94,-5.99,-6.11,-5.07,-4.91,21.62,79.33,107.17,140.15,143.03,124.25,110.04,99.59,-6.11,143.03,74.09,44.24,103.94,119.23,96.30,88.29,51.16,-5.52,120.71,106.56,22.82,22.74,86.05,103.64,4.66,87.07,1.45
27/04/2025,66.74,58.17,53.13,,53.98,56.00,61.32,57.28,45.03,27.63,1.01,-7.58,-29.36,-58.12,-83.72,-74.64,-30.68,-5.61,22.50,87.00,110.03,120.10,109.31,98.95,94.07,-83.72,120.10,34.69,-3.46,72.84,105.61,56.46,58.22,-2.08,-61.79,103.24,54.91,-31.93,-22.11,58.01,32.74,-44.70,53.48,-47.35
26/04/2025,92.13,87.24,85.15,,83.45,83.96,86.33,90.16,78.76,68.44,44.87,7.27,-2.75,-6.00,-18.40,-15.64,-5.89,-3.65,37.69,79.00,96.60,102.63,91.99,87.51,80.12,-18.40,102.63,55.46,23.46,87.45,90.56,85.90,86.38,29.46,-11.48,89.64,84.80,8.99,3.13,86.99,70.56,-4.97,52.41,-6.90
25/04/2025,90.54,86.53,83.89,,83.16,83.47,90.17,104.69,113.95,113.04,97.77,83.21,75.01,60.63,52.01,49.76,55.01,68.75,80.99,98.90,117.27,122.56,109.65,98.89,89.69,49.76,122.56,87.90,79.36,96.43,105.20,92.05,86.29,92.26,54.35,106.16,98.07,73.31,63.63,86.03,107.36,67.72,91.48,62.61
24/04/2025,91.55,86.86,85.05,,84.31,85.63,89.59,114.67,121.63,116.43,103.30,94.45,90.97,86.97,79.66,78.90,84.30,91.07,98.43,111.26,122.86,119.10,114.73,102.73,91.73,78.90,122.86,97.76,96.55,98.97,107.07,94.91,87.17,101.29,82.46,110.40,102.88,91.87,88.18,86.94,114.01,88.01,105.91,85.88
23/04/2025,108.68,101.68,99.00,,97.70,98.77,110.09,140.04,167.42,142.05,113.35,99.09,94.71,87.92,84.10,84.76,90.10,96.81,110.60,127.63,160.86,154.12,123.88,109.43,100.71,84.10,167.42,112.65,107.67,117.63,122.04,115.42,102.65,112.30,86.72,129.44,129.08,99.51,95.57,101.77,140.72,91.46,123.98,90.11
22/04/2025,101.11,93.68,91.31,,91.05,93.47,98.97,117.81,143.72,128.33,112.93,97.97,87.34,69.59,60.03,60.68,74.80,91.23,110.01,126.46,153.08,161.28,141.66,123.95,111.89,60.03,161.28,105.93,97.70,114.16,134.70,103.89,94.93,106.64,66.28,136.39,113.49,86.46,84.18,94.29,125.70,78.73,120.20,75.07
21/04/2025,96.63,93.07,92.31,,91.51,91.59,94.27,92.78,88.44,77.68,58.46,18.71,0.09,0.00,-3.30,-2.54,0.50,30.04,77.80,107.49,120.60,129.18,123.95,115.06,105.14,-3.30,129.18,70.81,40.46,101.16,118.33,92.58,93.23,38.74,-1.34,116.90,91.77,18.70,26.45,93.38,79.34,3.88,83.98,2.24
20/04/2025,86.88,83.04,80.51,,79.99,81.02,82.63,84.98,77.32,52.00,2.84,-0.99,-13.24,-32.08,-40.82,-40.51,-18.00,-5.32,34.37,97.89,121.17,126.66,117.02,109.09,99.01,-40.82,126.66,52.73,13.11,92.35,112.95,82.05,82.35,10.15,-32.85,111.81,81.49,-11.35,-7.37,82.61,54.29,-21.78,62.03,-24.27
19/04/2025,102.95,93.94,89.67,,87.60,88.69,89.99,95.76,96.70,81.46,51.13,10.33,0.88,-1.17,-10.63,-12.67,-4.67,2.06,61.25,99.02,118.56,123.25,114.31,102.79,96.48,-12.67,123.25,65.74,32.96,98.51,109.21,93.16,92.14,35.95,-7.29,109.07,92.79,14.33,11.49,93.54,81.26,-0.15,70.22,-2.99
18/04/2025,82.07,80.70,80.21,,77.00,75.41,77.64,75.24,79.99,81.76,84.75,78.96,74.83,59.49,44.47,40.70,53.81,66.48,86.06,103.76,124.18,128.47,115.97,105.98,99.92,40.70,128.47,82.41,74.94,89.88,112.59,78.53,78.84,80.08,49.62,113.05,77.07,64.85,61.76,80.00,80.44,64.44,95.12,58.71
17/04/2025,87.79,83.14,82.49,,80.73,82.17,88.22,104.98,126.18,123.47,118.60,112.41,108.85,84.07,83.18,83.36,97.67,93.53,95.62,107.12,124.26,121.95,102.00,93.22,88.25,80.73,126.18,98.89,102.68,95.09,101.36,91.96,84.09,115.83,87.07,106.13,100.39,101.45,92.55,83.54,118.31,97.13,105.13,94.92
16/04/2025,88.09,88.00,84.81,,84.38,85.46,99.47,117.88,135.08,111.59,87.79,84.32,82.75,88.03,89.90,84.20,86.10,97.60,101.22,119.76,146.63,143.92,112.79,102.50,96.24,82.75,146.63,100.77,98.32,103.22,113.86,97.90,88.37,91.61,87.06,120.31,109.47,89.34,92.28,86.32,113.09,86.25,116.30,85.88
15/04/2025,88.35,84.04,81.29,,78.30,80.06,85.48,103.23,109.77,106.78,103.90,110.39,109.05,102.16,93.17,90.02,88.62,93.97,89.90,108.16,127.63,124.24,111.91,107.31,100.88,78.30,127.63,99.11,101.98,96.24,111.09,88.82,82.92,107.53,93.49,113.36,94.64,100.51,90.63,83.00,105.92,103.69,104.92,98.90
14/04/2025,81.95,80.87,80.90,,80.63,81.92,92.92,124.44,157.40,139.92,109.59,95.18,82.43,75.01,66.83,67.34,80.48,90.13,111.07,129.95,160.46,151.40,118.14,102.60,96.19,66.83,160.46,102.41,100.70,104.11,117.08,97.63,83.20,106.78,72.42,126.46,114.17,89.60,87.26,81.09,132.84,79.86,122.90,77.88
13/04/2025,85.70,86.09,82.80,,81.90,78.71,79.75,79.83,77.06,84.15,85.45,15.79,7.67,5.92,3.11,-0.03,1.32,70.10,87.45,102.71,119.46,130.18,115.13,109.63,99.25,-0.03,130.18,70.38,48.59,92.17,113.55,81.48,82.49,48.27,2.58,112.73,78.84,25.42,39.71,84.12,81.62,8.12,94.93,5.63
12/04/2025,108.97,101.91,98.30,,100.19,97.59,100.93,106.32,109.99,95.14,80.41,37.57,16.85,-1.72,-14.35,-26.32,-10.72,5.93,71.35,95.95,120.59,113.90,100.71,95.46,83.10,-26.32,120.59,70.34,39.22,101.45,98.29,103.03,101.32,57.49,-13.28,101.62,103.71,22.11,10.06,102.34,97.97,9.59,73.46,0.22
11/04/2025,83.80,92.59,90.19,,94.68,95.03,98.40,109.00,112.19,102.00,95.05,80.54,64.23,0.55,-1.10,0.54,0.56,25.11,81.25,105.74,125.29,135.21,114.42,106.40,103.51,-1.10,135.21,79.80,56.65,102.95,114.89,96.99,92.45,85.46,0.14,115.10,103.66,42.80,26.87,90.32,104.56,36.06,84.35,24.22
10/04/2025,102.90,96.47,93.99,,93.77,94.80,101.37,129.98,163.79,126.59,100.81,83.37,66.43,13.07,0.09,0.24,2.60,65.01,81.76,107.04,128.25,129.93,108.00,102.89,93.81,0.09,163.79,86.96,64.61,109.31,108.66,109.63,97.22,94.30,4.00,111.65,122.49,49.15,37.40,96.78,130.29,40.74,95.52,27.63
09/04/2025,100.77,96.77,95.47,,95.20,97.27,109.00,139.11,172.36,137.95,97.53,81.66,66.62,41.40,36.95,61.86,84.94,97.97,107.34,122.59,135.18,141.45,124.48,117.77,107.15,36.95,172.36,102.87,89.33,116.40,122.71,113.24,99.08,95.94,56.29,124.77,129.44,76.11,88.03,97.05,136.74,56.66,115.77,62.24
08/04/2025,99.52,95.22,95.05,,95.79,95.05,105.74,139.24,184.03,145.75,112.58,88.01,73.65,58.72,49.96,61.86,77.26,91.13,108.38,131.07,173.10,169.71,135.29,117.49,111.32,49.96,184.03,108.96,97.62,120.29,133.45,113.71,97.73,105.00,61.95,139.66,131.02,83.47,84.66,96.40,145.40,67.59,125.92,68.24
07/04/2025,92.70,89.68,88.06,,89.75,92.80,102.34,132.91,165.18,139.46,104.14,93.10,45.05,3.90,-1.99,-3.76,22.87,68.49,103.93,132.27,175.62,169.24,137.54,120.64,110.27,-3.76,175.62,94.76,73.59,115.93,134.42,106.68,92.56,95.44,5.26,140.93,123.31,50.35,47.88,90.05,135.42,35.02,120.08,26.53
06/04/2025,102.80,98.50,95.16,,92.54,89.72,93.11,94.15,66.34,19.97,-2.99,-8.85,-27.21,-50.91,-80.77,-94.65,-54.71,-12.24,9.83,98.01,130.75,134.51,125.74,117.10,110.04,-94.65,134.51,47.75,-6.15,101.64,121.85,91.54,95.31,-4.77,-70.26,119.36,85.83,-37.52,-37.94,97.25,44.37,-41.94,56.59,-52.85
05/04/2025,103.79,103.04,102.88,,102.09,101.46,101.35,101.54,95.90,82.84,60.05,-1.00,-6.50,-29.40,-59.98,-59.96,-33.18,-5.77,12.03,103.69,110.25,119.47,116.80,111.77,107.35,-59.98,119.47,60.02,14.42,105.62,113.85,101.51,102.44,33.85,-45.63,111.56,100.06,-5.89,-21.72,102.95,85.08,-24.22,55.05,-31.67
04/04/2025,114.22,109.19,105.43,,102.10,105.19,116.62,154.50,180.85,153.78,103.51,91.28,59.24,-0.92,-3.54,-2.52,5.95,53.86,100.99,133.66,164.92,143.70,129.69,126.30,112.18,-3.54,180.85,98.34,71.68,125.00,127.97,123.51,108.79,101.95,-0.26,135.08,139.29,50.85,39.57,107.74,148.16,36.52,113.36,24.92
03/04/2025,119.47,111.79,109.80,,108.54,105.91,112.91,130.21,156.77,137.79,130.02,103.90,50.68,53.77,26.11,27.74,21.97,87.06,111.54,137.01,173.14,163.71,135.67,130.08,110.80,21.97,173.14,106.52,88.39,124.64,135.07,119.43,111.40,105.60,32.40,141.74,126.45,69.00,62.08,112.40,138.70,58.62,127.19,47.36
02/04/2025,108.59,104.35,104.11,,104.46,103.96,108.51,126.57,146.10,135.79,121.59,104.87,104.22,94.48,93.73,95.71,104.24,104.78,116.50,129.74,147.08,136.47,127.09,121.50,118.30,93.73,147.08,115.11,112.73,117.50,125.84,113.33,105.66,116.62,97.04,130.03,121.29,106.83,105.31,105.38,132.51,99.33,124.53,99.54
01/04/2025,109.59,103.52,100.23,,100.74,103.28,111.98,136.10,173.02,159.16,130.65,105.35,87.81,89.15,90.83,92.19,98.20,105.67,117.90,130.61,150.25,137.08,130.05,126.01,116.99,87.81,173.02,116.93,113.15,120.72,127.53,117.31,104.89,120.74,92.59,131.83,131.10,106.67,103.49,103.52,149.73,93.29,126.11,93.92
31/03/2025,102.47,100.85,100.27,,100.04,101.58,106.29,123.30,137.95,141.98,128.98,120.07,106.87,98.47,98.21,97.70,99.48,113.48,113.61,138.17,157.12,146.45,127.54,118.12,111.31,97.70,157.12,116.26,117.85,114.68,125.86,109.09,101.92,124.48,98.47,133.12,117.28,111.47,106.07,100.91,133.05,105.91,130.60,103.47
30/03/2025,111.50,110.04,,,105.14,105.10,104.63,107.22,105.10,106.44,101.15,17.08,-0.81,-5.00,-29.73,-32.86,-21.97,-2.00,65.01,110.08,127.94,129.18,123.49,121.43,110.08,-32.86,129.18,72.53,36.28,112.08,121.05,106.96,107.28,55.97,-22.39,120.37,105.51,16.79,2.05,108.89,104.98,-4.62,75.26,-12.22
29/03/2025,110.07,107.91,107.05,,105.95,108.87,110.03,110.87,116.62,117.51,112.51,111.25,112.71,110.04,110.03,110.05,112.10,121.91,130.42,140.01,143.87,131.10,127.52,124.70,117.96,105.95,143.87,117.13,119.37,114.89,125.32,109.67,108.31,113.50,110.56,130.86,111.60,112.03,118.62,107.75,114.38,111.01,134.05,111.03
28/03/2025,110.06,110.01,108.76,,110.01,110.01,114.02,127.29,136.23,134.66,124.80,106.02,99.39,69.57,54.12,74.99,99.54,116.70,137.57,162.13,165.09,144.22,131.18,127.80,110.04,54.12,165.09,116.01,112.05,119.97,128.31,115.80,110.48,116.22,74.56,140.08,121.89,95.39,107.20,109.71,130.75,82.28,145.37,83.94
27/03/2025,110.02,103.60,100.19,,102.88,103.43,112.03,133.18,142.58,129.10,127.96,112.06,106.31,95.89,87.34,90.41,101.85,112.02,132.71,166.28,174.91,148.28,126.31,118.41,112.10,87.34,174.91,118.74,119.74,117.75,126.28,113.49,105.36,118.86,93.87,141.05,122.81,106.37,109.25,104.17,133.21,100.40,146.48,98.98
26/03/2025,115.08,111.47,108.82,,107.22,108.09,115.08,133.13,143.20,140.24,123.39,115.02,111.01,105.35,105.70,111.03,119.95,129.08,145.48,164.09,166.18,143.06,127.74,120.50,115.08,105.35,166.18,124.37,128.04,120.71,126.60,117.76,110.96,122.42,110.51,139.44,124.88,116.46,126.39,110.65,134.99,109.27,151.21,111.34
25/03/2025,121.84,114.53,110.36,,106.81,107.45,118.36,135.84,147.75,137.86,124.87,116.81,112.04,105.30,106.52,113.91,120.22,132.08,138.88,155.80,160.25,142.89,131.36,123.63,122.07,105.30,160.25,125.31,127.05,123.57,129.99,120.37,113.23,122.90,111.49,139.33,127.35,117.19,126.27,113.39,136.58,110.17,146.75,112.47
24/03/2025,107.47,101.79,99.19,,100.40,102.64,113.12,147.47,164.55,146.17,130.10,121.91,112.16,97.26,99.89,113.18,121.36,123.16,152.57,179.58,183.89,160.09,142.08,129.13,121.98,97.26,183.89,127.96,131.77,124.16,138.32,117.08,104.10,127.59,107.92,152.79,131.95,117.75,127.57,102.21,147.07,107.81,159.80,110.96
23/03/2025,112.61,107.92,102.37,,103.98,103.08,105.00,109.56,101.98,97.70,103.79,28.37,10.11,5.62,3.94,10.75,35.34,111.05,122.90,145.74,147.87,138.10,131.70,123.41,115.23,3.94,147.87,90.76,68.60,112.91,127.11,105.81,105.83,59.99,13.91,133.68,104.91,36.95,70.01,106.72,103.26,12.01,131.89,15.69
22/03/2025,127.40,119.87,117.43,,115.16,114.27,118.92,125.16,129.90,127.52,121.04,116.05,106.01,85.83,85.98,95.70,102.49,118.67,130.93,142.10,144.15,140.92,133.33,127.16,118.74,85.83,144.15,119.36,114.71,124.02,130.04,121.01,118.84,117.66,92.50,134.40,122.06,105.08,111.95,119.97,125.91,98.47,133.96,98.68
21/03/2025,121.50,116.32,113.84,,113.27,115.11,128.53,152.76,143.43,142.56,133.60,115.76,109.39,105.25,105.47,114.03,119.09,135.84,143.92,150.08,150.06,145.02,135.50,127.07,123.47,105.25,152.76,127.54,127.09,127.99,132.77,125.60,118.10,125.33,110.96,138.53,134.96,118.14,128.22,116.23,143.09,108.97,144.98,111.50
20/03/2025,121.50,114.73,113.00,,112.72,113.26,127.83,151.29,145.10,140.07,117.24,107.45,107.10,95.16,55.01,94.99,112.24,117.32,152.03,178.99,180.06,165.28,143.69,132.85,120.56,55.01,180.06,125.81,121.47,130.15,140.60,124.93,117.17,117.97,89.35,153.57,134.37,103.66,119.15,115.49,138.43,91.18,157.10,95.33
19/03/2025,113.99,110.50,109.10,,109.50,110.01,124.67,149.57,150.06,142.89,128.23,112.90,100.76,-1.13,-1.45,11.76,76.70,121.02,159.06,199.70,191.35,160.72,141.08,130.08,123.81,-1.45,199.70,115.62,103.48,127.76,138.92,122.18,112.96,121.20,21.47,157.79,133.58,71.33,92.14,110.77,142.69,52.77,167.78,49.92
18/03/2025,117.30,111.87,108.90,,107.40,107.41,113.38,143.08,146.96,142.52,130.01,113.01,107.07,95.20,28.21,85.09,106.10,120.41,144.94,170.90,168.70,141.84,133.31,128.76,122.88,28.21,170.90,120.64,117.68,123.59,131.70,119.54,111.04,123.15,78.65,144.40,127.71,100.90,114.14,111.37,140.64,85.87,151.24,89.11
17/03/2025,109.70,108.41,104.30,,104.47,105.75,111.80,137.65,144.95,141.50,139.43,127.12,112.16,104.30,101.23,104.90,113.16,132.31,141.53,161.90,159.54,142.93,137.33,138.51,127.26,101.23,161.90,125.51,128.26,122.76,136.51,115.88,107.41,130.05,105.90,144.58,125.04,117.98,122.98,106.72,140.88,111.20,148.82,110.48
16/03/2025,109.87,106.61,97.09,,99.71,98.10,101.30,106.11,104.65,94.96,91.02,61.08,33.38,38.90,21.72,29.57,52.92,103.09,126.95,136.15,138.59,130.19,126.43,127.05,120.04,21.72,138.59,93.98,77.36,110.60,125.93,102.93,102.11,70.11,35.78,129.74,102.54,52.94,78.13,103.32,99.19,38.77,126.20,39.60
15/03/2025,117.23,111.29,107.92,,106.36,107.10,109.96,121.92,126.91,124.44,119.27,112.99,109.51,101.31,89.25,96.39,107.31,113.27,134.54,144.55,142.88,138.95,129.57,121.77,112.21,89.25,144.55,116.95,116.31,117.60,125.63,113.59,109.98,116.55,98.57,131.66,116.47,107.56,112.88,110.70,123.14,103.27,133.81,102.79
14/03/2025,114.35,109.66,107.95,,106.02,107.44,113.05,140.82,157.75,160.13,145.10,131.09,120.83,112.34,110.65,113.30,119.77,129.21,142.32,159.03,156.50,141.41,131.55,124.93,119.05,106.02,160.13,128.09,133.36,122.83,129.24,119.63,109.75,139.29,114.02,138.75,129.77,126.65,126.15,109.50,150.95,118.73,146.77,118.00
13/03/2025,108.75,103.74,102.38,,101.24,101.85,107.29,134.90,148.32,143.93,129.67,115.09,106.09,103.93,104.07,104.99,109.88,123.00,143.06,158.69,168.36,145.50,132.01,124.01,114.51,101.24,168.36,122.30,125.90,118.71,129.01,113.56,104.21,123.70,105.72,140.51,123.09,114.71,120.23,104.03,139.21,107.30,148.28,107.34
12/03/2025,108.06,103.17,103.70,,99.83,102.39,108.72,143.21,152.40,147.27,134.86,134.85,134.63,110.23,112.27,110.06,131.61,140.53,157.21,179.79,174.37,149.18,134.75,121.15,110.51,99.83,179.79,129.36,138.97,119.76,128.90,115.19,104.31,137.90,116.04,144.96,126.68,126.97,134.85,103.69,144.44,123.00,162.98,122.28
11/03/2025,108.35,104.79,102.20,,102.98,103.97,110.24,144.98,164.38,145.10,127.91,110.72,106.19,101.90,100.80,100.61,113.46,137.81,161.49,183.23,174.35,144.06,129.80,122.08,110.03,100.61,183.23,125.48,130.30,120.66,126.49,117.74,105.42,122.48,104.19,143.93,130.89,113.34,128.34,104.58,145.59,104.90,164.22,105.61
10/03/2025,105.83,102.94,102.09,,101.27,102.62,112.68,139.87,156.53,139.99,129.90,126.09,112.85,107.32,104.67,103.79,107.92,129.28,147.40,171.32,160.44,142.64,130.14,119.37,109.33,101.27,171.32,123.60,128.41,118.78,125.37,115.48,104.57,127.21,105.93,138.87,127.93,116.57,122.10,103.03,141.57,112.73,152.11,110.44
